latitude,longitude,altitude,geometry,coordinates,@id,barrier,leisure,type,admin_level,boundary,name,wikidata,description,access,operator,layer,name:zh,old_name,addr:city,addr:postcode,addr:street,opening_hours,name:en,name:fa,name:es,wikipedia,addr:housenumber,natural,name:hi,name:de,name:ur,tourism,historic,int_name,designation,place,is_in,landuse,source,surface,man_made,opening_hours:covid19,religion,website,note,grass,grassland,amenity,building,addr:suburb,addr:neighbourhood,playground,water,fountain,addr:block,addr:city:en,alt_name,alt_name:hi,dog,addr:place,smoking,source:boundary,residential
,,,Polygon,"77.3035836,28.6531525,77.3037338,28.652983,77.3041415,28.6533031,77.3039752,28.6534773,77.3035836,28.6531525",way/825385285,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3057262,28.6584388,77.305796,28.6590178,77.3054258,28.6590413,77.3053883,28.6584482,77.3057262,28.6584388",way/825385318,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3202697,28.6689316,77.3202483,28.6688516,77.3202858,28.6686351,77.3207633,28.668621,77.3208759,28.6689222,77.3202912,28.6689693,77.3202697,28.6689316",way/825393368,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3189686,28.6587856,77.31895,28.658384,77.3192815,28.6583553,77.3193096,28.6587856,77.3189686,28.6587856",way/825393421,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.315558,28.6612767,77.3155419,28.6610272,77.3156921,28.6610131,77.3157082,28.6612626,77.315558,28.6612767",way/825393426,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3154185,28.662976,77.3158798,28.6629619,77.3159174,28.6632725,77.3154882,28.6632913,77.3154185,28.662976",way/825393432,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3145924,28.6623217,77.3144368,28.6618133,77.3168132,28.6616815,77.316824,28.6621899,77.3145924,28.6623217",way/825393437,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2816657,28.640597,77.2823095,28.6406017,77.2823417,28.640451,77.2826474,28.6404463,77.2824168,28.64079,77.281655,28.6407288,77.2816657,28.640597",way/827121462,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2814565,28.6404699,77.2814619,28.6406252,77.280963,28.6405876,77.2809576,28.6404369,77.2814565,28.6404699",way/827121463,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2870892,28.6421412,77.2874539,28.6424331,77.2874003,28.6424708,77.2867995,28.6424096,77.2870892,28.6421412",way/827121464,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2844781,28.6413592,77.2844754,28.6411874,77.2846954,28.6411874,77.2846954,28.6413569,77.2844781,28.6413592",way/827121468,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2832416,28.641863,77.2832497,28.6416841,77.2834535,28.6416911,77.2834455,28.64187,77.2832416,28.641863",way/827121469,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2835072,28.6416417,77.2835098,28.641411,77.2836842,28.641411,77.2836842,28.6416346,77.2835072,28.6416417",way/827121470,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2837083,28.6418818,77.283703,28.6416911,77.2839202,28.6416864,77.2839068,28.6418677,77.2837083,28.6418818",way/827121471,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2832872,28.6420937,77.2832819,28.6419101,77.2834642,28.6419195,77.283475,28.6420913,77.2832872,28.6420937",way/827121472,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2837244,28.6420984,77.283711,28.6419265,77.2839202,28.6419195,77.283931,28.6421031,77.2837244,28.6420984",way/827121473,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2736005,28.6407896,77.2736005,28.6414582,77.2733322,28.6414582,77.2734717,28.6407755,77.2736005,28.6407896",way/827127826,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2785962,28.6385456,77.279087,28.6385621,77.2790817,28.638741,77.2785935,28.6387292,77.2785962,28.6385456",way/827127833,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2769652,28.6450389,77.2771423,28.6450907,77.277491,28.6452084,77.2778128,28.6453825,77.2777914,28.6455144,77.2769706,28.6452366,77.2769652,28.6450389",way/827127836,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2105346,28.5600629,77.2104533,28.5599272,77.2104533,28.5598647,77.2105712,28.559788,77.2106256,28.5598951,77.2107129,28.5600972,77.21064,28.5601602,77.2105669,28.5601247,77.2105346,28.5600629",way/832486417,,park,,,,SADBHAVNA PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.149676,28.6652439,77.1498037,28.6649371,77.1507253,28.6652326,77.1505448,28.6656662,77.1509708,28.6658027,77.1510128,28.6657018,77.1510853,28.6656941,77.1511351,28.6656276,77.1513572,28.6656988,77.15134,28.6657668,77.1513889,28.6658205,77.1513462,28.6659231,77.1517904,28.6660655,77.1519829,28.6656032,77.152862,28.665885,77.1527777,28.6660873,77.1524244,28.665974,77.1521299,28.666681,77.1523963,28.6667664,77.1523163,28.6669586,77.1513376,28.6666749,77.1514956,28.6662953,77.1504376,28.6659561,77.1502764,28.6663431,77.149354,28.6660474,77.149477,28.6657521,77.1498475,28.6658709,77.1500576,28.6653662,77.149676,28.6652439",way/836498145,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3025666,28.6511131,77.3028759,28.6511962,77.3028545,28.651463,77.3025451,28.6513641,77.3025666,28.6511131",way/839666559,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3043106,28.6527764,77.3044966,28.6526132,77.3045967,28.6527011,77.3047255,28.6525504,77.3051224,28.6528643,77.3049973,28.6530118,77.3049293,28.6529584,77.3047147,28.6531436,77.3043106,28.6527764",way/839666560,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3023794,28.6551176,77.3026941,28.6548257,77.3028479,28.654945,77.3025511,28.6552462,77.3023794,28.6551176",way/839666561,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.313119,28.6530055,77.3132012,28.6529302,77.3132906,28.6529992,77.3134695,28.6528611,77.3136662,28.6530149,77.3133979,28.6532503,77.313119,28.6530055",way/839666566,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.313988,28.6528611,77.314267,28.6525787,77.3144172,28.6526854,77.3141418,28.6529961,77.313988,28.6528611",way/839666567,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3130332,28.654355,77.313305,28.6540945,77.3134552,28.6542043,77.3133228,28.6543079,77.3132906,28.6542765,77.3131261,28.6544272,77.3130332,28.654355",way/839666568,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3088183,28.6529437,77.3092725,28.6525012,77.309462,28.6526581,77.3090078,28.6530849,77.3088183,28.6529437",way/839666575,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3014361,28.6718231,77.302273,28.6718419,77.3022558,28.6721319,77.301419,28.6721093,77.3014361,28.6718231",way/839666577,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3052771,28.6718796,77.3052728,28.6723615,77.3049681,28.6723653,77.3049852,28.6718871,77.3052771,28.6718796",way/839666578,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3075387,28.6696543,77.3075387,28.6699367,77.3070752,28.6699442,77.3070666,28.6696919,77.3075387,28.6696543",way/839666579,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3080365,28.6696882,77.3085086,28.6697032,77.3085043,28.6699706,77.3080451,28.6699668,77.3080365,28.6696882",way/839666580,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3081524,28.6685811,77.3087017,28.6685849,77.3086974,28.6687882,77.3081524,28.6687807,77.3081524,28.6685811",way/839666581,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3095614,28.6685891,77.3100399,28.6685985,77.3100528,28.6687925,77.309555,28.6687906,77.3095614,28.6685891",way/839666582,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3101665,28.6686155,77.3107416,28.6686061,77.3107309,28.6687849,77.3101794,28.6687925,77.3101665,28.6686155",way/839666583,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3104269,28.6678826,77.3109462,28.6678864,77.3109462,28.6681688,77.3104097,28.6681537,77.3104269,28.6678826",way/839666584,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3094055,28.6678525,77.3098905,28.6678563,77.3098905,28.6681424,77.3093798,28.6681161,77.3094055,28.6678525",way/839666585,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3088991,28.6678412,77.3088991,28.6681199,77.3083927,28.6681199,77.3084228,28.6678224,77.3088991,28.6678412",way/839666586,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3078749,28.6680883,77.3078706,28.6683877,77.3073577,28.6683613,77.3073556,28.6680733,77.3078749,28.6680883",way/839666587,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3063814,28.6680601,77.3068878,28.6680808,77.3068664,28.6683519,77.3063943,28.668367,77.3063814,28.6680601",way/839666588,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3075852,28.6676139,77.307583,28.6674049,77.308053,28.6674312,77.3080272,28.6676383,77.3075852,28.6676139",way/839666589,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3075509,28.6677042,77.3075444,28.6678323,77.3069844,28.6678342,77.3069758,28.6677118,77.3075509,28.6677042",way/839666590,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3113882,28.669289,77.3119118,28.6692966,77.3119075,28.669594,77.3114655,28.6695827,77.3114655,28.6694698,77.3113882,28.669466,77.3113882,28.669289",way/839666592,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3109247,28.6692928,77.3109333,28.6695827,77.3104012,28.6695601,77.3104055,28.6692777,77.3109247,28.6692928",way/839666593,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.309869,28.6692551,77.3098776,28.6696053,77.3093283,28.6695827,77.309354,28.6692401,77.309869,28.6692551",way/839666594,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3121135,28.6686451,77.3121049,28.6688522,77.3115813,28.6688635,77.3115942,28.6686225,77.3121135,28.6686451",way/839666595,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3116207,28.6697258,77.3116293,28.6700082,77.3111186,28.6700044,77.3111014,28.669707,77.3116207,28.6697258",way/839666599,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3116121,28.6711378,77.311595,28.6714353,77.31108,28.671439,77.3110971,28.6711115,77.3116121,28.6711378",way/839666600,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3120756,28.6711604,77.3125734,28.671183,77.3126078,28.6714654,77.3120627,28.6714466,77.3120756,28.6711604",way/839666601,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3122902,28.6704789,77.312818,28.6704939,77.3128052,28.670701,77.3122859,28.6706784,77.3122902,28.6704789",way/839666602,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3123116,28.6720038,77.3122945,28.6724707,77.3119297,28.6724557,77.3119769,28.6719737,77.3123116,28.6720038",way/839666603,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3114319,28.6719963,77.3114276,28.6724369,77.31108,28.6724331,77.3110714,28.6720001,77.3114319,28.6719963",way/839666604,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3075266,28.6710738,77.3075266,28.6714165,77.3069987,28.6714165,77.3070245,28.67107,77.3075266,28.6710738",way/839666607,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3080115,28.6710776,77.3085394,28.6710813,77.3085308,28.6714278,77.3079987,28.6714014,77.3080115,28.6710776",way/839666608,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3062091,28.6715144,77.3065438,28.6715031,77.306561,28.6717064,77.3062134,28.6717026,77.3062091,28.6715144",way/839666609,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3121014,28.6697597,77.3126078,28.6697597,77.3126078,28.6700308,77.3120885,28.670012,77.3121014,28.6697597",way/839666615,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2493613,28.5377559,77.2498106,28.5375023,77.250638,28.5383244,77.2498098,28.5387291,77.2493613,28.5377559",way/845698510,,park,,,,"I Block Park, Chittaranjan Park",,Maintained by I Block RWA for its residents.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0715106,28.6348934,77.0714819,28.6344553,77.071678,28.6344405,77.0717048,28.6348726,77.0715106,28.6348934",way/845710895,,park,,,,Chota Park A,,,,,,,,delhi,110018,near guru virjanand marg,sunrise-sunset,,,,,c block,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0707989,28.6344302,77.0707938,28.6341856,77.0720925,28.6341075,77.0721012,28.6343552,77.0707989,28.6344302",way/845718406,,park,,,,Chota Park B,,,,,,,,delhi,110018,near guru virjanand marg,sunrise-sunset,,,,,c block,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0722352,28.6350982,77.0721439,28.633349,77.0732258,28.6332672,77.0733773,28.6350198,77.0722352,28.6350982",way/845719696,,park,,,,Multi Gym Park,,,,,,,,delhi,110018,near guru virjanand marg,sunrise-sunset,,,,,c block,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0696155,28.6346697,77.0695962,28.6342603,77.0700198,28.6342284,77.0700284,28.6346171,77.0696155,28.6346697",way/846064273,,park,,,,Durga Vatika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1904021,28.6586634,77.1901419,28.6583138,77.1903899,28.65818,77.1906501,28.6585296,77.1904021,28.6586634",way/851773077,,park,,,,Kohli Vatika,,,,,,,,,,Sh B D Kohli Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2902636,28.6043405,77.2901173,28.6042865,77.2904278,28.6036073,77.2905974,28.6036692,77.2905953,28.6036678,77.2902636,28.6043405",way/858052332,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2905447,28.6031882,77.2901407,28.6030355,77.2901412,28.6030345,77.2903781,28.6024922,77.290547,28.6025463,77.290649,28.6023697,77.2910038,28.6024807,77.2905447,28.6031882",way/858052334,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.290522,28.6050268,77.2906575,28.6047541,77.2908369,28.6048392,77.290431,28.6052109,77.290522,28.6050268",way/858371664,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dirt,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1215518,28.6985336,77.1217714,28.6976014,77.1207156,28.6973864,77.1208442,28.6968709,77.1214239,28.6969577,77.1219859,28.6966914,77.122092,28.6962409,77.1230516,28.6964301,77.122966,28.6969078,77.1241125,28.697128,77.123947,28.6979082,77.1243684,28.6980227,77.1242616,28.6984844,77.1227682,28.6979457,77.1225433,28.6989255,77.1215518,28.6985336",way/859039289,,park,,,,Saraswati vihar DIstrict Park,,,,,,,,delhi,110034,"Saraswati Vihar, Pitam Pura Delhi, 110034",,,,,,Block B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.296496,28.6050174,77.2960996,28.6049139,77.2964452,28.6041947,77.296868,28.6043196,77.296496,28.6050174",way/859691648,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1053849,28.7020192,77.1044313,28.7009357,77.1048953,28.7005613,77.10585,28.7017042,77.1058301,28.7017177,77.1053849,28.7020192",way/860250846,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1058301,28.7017177,77.1053849,28.7020192,77.1044313,28.7009357,77.1048964,28.7006207,77.1050293,28.7008419,77.1058301,28.7017177",way/860250847,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1145651,28.6997982,77.1146599,28.6994657,77.1151589,28.6995828,77.1150719,28.6999204,77.1145651,28.6997982",way/860250851,,park,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2908752,28.6034466,77.2915653,28.6021229,77.291629,28.6022441,77.2917069,28.6022751,77.2910557,28.6035149,77.2908752,28.6034466",way/860318905,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3290369,28.6823491,77.3291377,28.6821863,77.3291949,28.6822135,77.3294825,28.6817492,77.3296415,28.681825,77.3292531,28.6824522,77.3290369,28.6823491",way/863490413,,park,,,,Durga Mandir Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3279916,28.6823477,77.3286103,28.6814264,77.3287481,28.6814976,77.3285068,28.6818568,77.3286478,28.6819297,77.3285083,28.6821375,77.3283161,28.6820381,77.3280781,28.6823924,77.3279916,28.6823477",way/863490414,,park,,,,Baake Bihari Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1343634,28.7428514,77.1335922,28.7419354,77.1341179,28.7415649,77.1343888,28.741893,77.1348254,28.7415579,77.1355811,28.7423975,77.1356508,28.7427761,77.1343634,28.7428514",way/863490415,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1319239,28.7423357,77.1319494,28.7421294,77.1320607,28.741806,77.1321264,28.7416755,77.1322256,28.7415544,77.1326508,28.7419647,77.1327674,28.7418801,77.1329766,28.7421023,77.1329445,28.7422716,77.1319239,28.7423357",way/863490416,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2942123,28.59924,77.2940659,28.5991842,77.2944537,28.59857,77.2945422,28.5986101,77.2944483,28.5987985,77.2943579,28.5987827,77.2942807,28.5989292,77.2943437,28.5989892,77.2942123,28.59924",way/870335651,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.289914,28.6049483,77.289902,28.6049748,77.289796,28.6049365,77.289965,28.6045762,77.290075,28.6046139,77.289914,28.6049483",way/870335653,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2898195,28.6051875,77.289661,28.6051247,77.2897357,28.6049506,77.289906,28.6050118,77.2898195,28.6051875",way/870335654,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2920746,28.6038309,77.2915569,28.603619,77.2916776,28.6033764,77.2922462,28.6036048,77.2921282,28.603845,77.2920746,28.6038309",way/870335658,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2933634,28.5992171,77.2936049,28.5986992,77.2936175,28.5986713,77.2936288,28.5986441,77.2938542,28.5981809,77.294227,28.5982986,77.2936906,28.5993324,77.2933634,28.5992171",way/870335665,,park,,,,Manas Appartments-Kala Vihar DDA Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2923616,28.5997852,77.2925171,28.5994437,77.2930911,28.599651,77.2929731,28.5998864,77.2927129,28.5997852,77.2926539,28.5998982,77.2923616,28.5997852",way/870335666,,park,,,,Parwana Apartments Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2900776,28.6069145,77.2906365,28.6058855,77.2906986,28.6057713,77.2912724,28.6065388,77.2912403,28.6065907,77.2906718,28.6063129,77.290307,28.6069934,77.2901975,28.6069557,77.2900776,28.6069145",way/873021766,wall,park,,,,Anand Lok DDA Park,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2901045,28.6068698,77.2899637,28.6068168,77.2901648,28.6064589,77.2901729,28.60644,77.2900911,28.6063988,77.2901367,28.6063294,77.2903486,28.6064188,77.2901045,28.6068698",way/873021769,,park,,,,Hindustan Times Apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2905953,28.6056276,77.2907013,28.6057713,77.2906396,28.6058749,77.2903794,28.6063447,77.2902426,28.6062976,77.2905953,28.6056276",way/873021771,,park,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2412306,28.6140269,77.2407317,28.6131416,77.2413218,28.6129343,77.2414988,28.6129084,77.241936,28.6136713,77.2412306,28.6140269",way/895122215,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.688928,77.1763849,,Point,,node/1402114314,,park,,,,Picnic Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6397522,77.1866567,,Point,,node/1669051216,,park,,,,Vivekanand Park (Sindi Park),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6361305,77.3013028,,Point,,node/2410792739,,park,,,,DDA Park,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6722025,77.1312597,,Point,,node/2445916249,,park,,,,Channa Ram Bansal Memorial Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6721319,77.1385714,,Point,,node/2445917010,,park,,,,Traffic Training Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6709928,77.1505555,,Point,,node/2445930246,,park,,,,JaiDev Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6510864,77.1574434,,Point,,node/2445985787,,park,,,,DTC Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6519808,77.1608069,,Point,,node/2445990606,,park,,,,G Block Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6500978,77.1684565,,Point,,node/2445991304,,park,,,,Rock Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6457808,77.1727642,,Point,,node/2445994140,,park,,,,Jogger's Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6453995,77.173542,,Point,,node/2445994438,,park,,,,Central Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
