latitude,longitude,altitude,geometry,coordinates,@id,access,addr:postcode,addr:street,building,castle_type,height,historic,name,name:en,old_name,opening_hours,phone,tourism,type,website,wikidata,barrier,wikipedia,building:levels,alt_name,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,amenity,religion,leisure,man_made,material,natural,name:de,name:uk,name:ur,start_date,denomination,place_of_worship,addr:city,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:es,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,source,addr:housenumber,addr:state,name:cs,name:fa,name:id,name:vi,short_name:zh,description,name:be,name:fr,name:gu,name:it,name:mr,name:ne,name:nl,name:pt,name:sa,name:te,wheelchair,cemetery,memorial,roof:shape,tomb,bicycle,note,is_in,name:ca,url,wikimedia_commons,inscription
28.6343973,77.2441834,,Polygon,"77.2441834,28.6343973,77.244279,28.6343515,77.2445425,28.6342753,77.2452204,28.6341024,77.2452493,28.6341812,77.2453246,28.6344329,77.2453623,28.6347431,77.2453681,28.6349261,77.2451624,28.6350278,77.2448843,28.6350888,77.2446613,28.6351447,77.2444238,28.6351803,77.2443601,28.6349007,77.2443166,28.6347024,77.2442326,28.6345168,77.2441834,28.6343973",way/97230898,,,,,,,ruins,Kotla Firoz Shah Palace,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6361063,77.244569,,Polygon,"77.244569,28.6361063,77.2445308,28.6360663,77.2445117,28.6360228,77.2445095,28.6359706,77.2445265,28.6359231,77.2445622,28.6358814,77.2446095,28.6358539,77.2446672,28.6358413,77.2447331,28.6358486,77.2447854,28.6358734,77.2448197,28.6359054,77.2448447,28.6359527,77.24485,28.6359822,77.2448432,28.6360341,77.2448316,28.6360596,77.2447958,28.6361012,77.2447288,28.636135,77.2446697,28.6361413,77.2446118,28.6361294,77.244569,28.6361063",way/97230899,,,,,,,ruins,Baoli,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6358902,77.2451932,,Polygon,"77.2451932,28.6358902,77.245211,28.635556,77.2455829,28.6355712,77.2455652,28.6359054,77.2451932,28.6358902",way/97230900,,,,,,,ruins,Ashokan Pillar,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5115443,77.2622098,,Polygon,"77.2622098,28.5115443,77.2623614,28.5114328,77.2625968,28.5112782,77.262577,28.5111558,77.2626931,28.5110656,77.2628275,28.5111087,77.2630333,28.5109357,77.2629908,28.5108238,77.2630828,28.5107617,77.26321,28.5107927,77.2634293,28.5104882,77.2635636,28.5103018,77.2636839,28.5101899,77.2636556,28.5100657,77.2637334,28.5099787,77.2638748,28.5099352,77.2639738,28.5099973,77.2640092,28.5101092,77.2640657,28.5102148,77.2642637,28.5103826,77.2644123,28.5105131,77.264582,28.5104323,77.2646951,28.5105069,77.2647022,28.5106498,77.2645466,28.5107989,77.2646668,28.5109605,77.2648436,28.5112091,77.2649851,28.5111159,77.2651548,28.511091,77.2651831,28.5112215,77.2649921,28.5113396,77.2645113,28.5116689,77.2641789,28.5119237,77.2636273,28.5122717,77.2632949,28.5125016,77.263286,28.5125915,77.2632808,28.5126445,77.2632519,28.5127171,77.2632313,28.5127688,77.2632808,28.5131603,77.2633303,28.5135331,77.2633373,28.5140241,77.2633603,28.5143366,77.2633656,28.5144093,77.2633789,28.5144991,77.2634363,28.5148878,77.2632808,28.5150991,77.2629201,28.5152233,77.2624675,28.5154843,77.2618028,28.5157018,77.2613007,28.515969,77.2608693,28.5162859,77.2606076,28.5165345,77.260452,28.516783,77.2602328,28.5168079,77.2599429,28.516783,77.2599641,28.5169073,77.2598792,28.5169694,77.2598014,28.516926,77.2597802,28.5168327,77.2596954,28.516839,77.2594691,28.5170564,77.2593559,28.5171807,77.2594054,28.5173174,77.2593347,28.5173796,77.2592215,28.5173547,77.2591933,28.5171994,77.2586699,28.5171248,77.2582318,28.5172277,77.2578438,28.5173148,77.2578001,28.5173796,77.2577082,28.5174293,77.2576092,28.5173609,77.2575119,28.5174122,77.2572202,28.5177539,77.257344,28.5179015,77.2572821,28.5179947,77.2571583,28.5179792,77.257123,28.5178005,77.2568866,28.5176107,77.2566103,28.5173889,77.2562567,28.5170627,77.2557175,28.5164646,77.2554169,28.5158976,77.2550987,28.5153616,77.2550456,28.5151597,77.2547451,28.5151286,77.2547604,28.5150921,77.2547828,28.5150388,77.254807,28.514981,77.2550191,28.5150043,77.2554788,28.5147557,77.2559296,28.5143984,77.256407,28.5142198,77.2570587,28.513838,77.2575837,28.5135,77.257896,28.5133051,77.2578598,28.5132693,77.2578372,28.5131818,77.2578598,28.5131102,77.2579503,28.5130864,77.2580227,28.5131142,77.2580635,28.5131699,77.2583667,28.5130187,77.2584799,28.5128636,77.2586202,28.5127722,77.2586066,28.5127284,77.2586473,28.5126489,77.2587243,28.512633,77.2588012,28.5127324,77.2590501,28.512637,77.2590411,28.5125574,77.2590682,28.5125017,77.2591406,28.5124858,77.2591995,28.5125017,77.2592447,28.5125455,77.2593986,28.5124978,77.2596702,28.5124341,77.2596657,28.5123466,77.2598241,28.5123108,77.2598512,28.5123864,77.2599372,28.5123705,77.2601816,28.5123069,77.2605708,28.5122154,77.2605346,28.5121359,77.2605618,28.5120643,77.2606387,28.5120285,77.2607021,28.5120444,77.2607519,28.5120841,77.2607971,28.5121398,77.2608696,28.512112,77.2610687,28.5120324,77.261028,28.5119728,77.2610234,28.5118773,77.2611094,28.5118177,77.2611954,28.5118376,77.2612859,28.511941,77.2617077,28.5117804,77.2622098,28.5115443",way/102684251,,,,,,,castle,Tughlakabad Fort,,,24/7,,attraction,,,,city_wall,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5125794,77.2597776,,Polygon,"77.2597776,28.5125794,77.2599897,28.5124427,77.2601029,28.5126291,77.259919,28.512741,77.2597776,28.5125794",way/102758313,,,,,,,monument,Tughlakabad Baoli,,,24/7,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5122648,77.2608092,,Polygon,"77.2608092,28.5122648,77.2610581,28.5122767,77.2610536,28.5121812,77.2615379,28.5121852,77.2615379,28.5126545,77.2615333,28.5131437,77.2615514,28.513609,77.2615695,28.5141061,77.2612301,28.514122,77.2612301,28.5140067,77.261221,28.5136448,77.261212,28.5133465,77.2611894,28.5130442,77.2611667,28.5127619,77.2608182,28.5127698,77.2608092,28.5122648",way/102758314,,,,,,,ruins,Tughlaqabad Palace Ruins,,,24/7,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5093575,77.2609965,,Polygon,"77.2609965,28.5093575,77.2609531,28.5093607,77.2609205,28.5093384,77.2609096,28.5093034,77.260935,28.5092716,77.2609784,28.5092716,77.2610255,28.5093034,77.2610798,28.5093002,77.2611667,28.5092143,77.261297,28.5091125,77.2613731,28.5090648,77.2613948,28.509017,77.2613586,28.508982,77.2613731,28.5089439,77.2614201,28.508947,77.2614564,28.5089725,77.26146,28.5090075,77.2615867,28.5089566,77.2616845,28.508912,77.261717,28.5088611,77.2617822,28.5088548,77.2618221,28.5088898,77.2618293,28.5089407,77.2617714,28.5089693,77.2617134,28.5089757,77.2617098,28.5090679,77.2617098,28.5091475,77.2617279,28.5091889,77.2617786,28.5091889,77.2618039,28.5092302,77.2617858,28.5092779,77.2617352,28.5092716,77.2617026,28.5092366,77.2616229,28.5093098,77.261536,28.5093893,77.2614672,28.509472,77.2614383,28.5095038,77.2614708,28.5095261,77.2614745,28.5095675,77.2614527,28.5096088,77.2613984,28.5096088,77.2613695,28.5095579,77.2613622,28.5095197,77.2612319,28.5094593,77.261116,28.5093925,77.2610436,28.5093607,77.2609965,28.5093575",way/102758345,,,,,,,monument,Ghiyas-ud-Din Tughlaq's Tomb,,,,,attraction,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5093766,77.2612753,,Polygon,"77.2612753,28.5093766,77.2612463,28.5093257,77.2612645,28.5092684,77.2613151,28.5092334,77.2614057,28.5092429,77.2614491,28.5092779,77.2614419,28.5093511,77.2614093,28.5093893,77.2613441,28.5093893,77.2612753,28.5093766",way/102758346,,,,,,,monument,Ghiyas-ud-Din Tughlaq's Tomb,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5397197,77.2058003,,Polygon,"77.2058003,28.5397197,77.2058009,28.5396451,77.2058018,28.539514,77.2058029,28.539366,77.2058034,28.5392959,77.2058199,28.5390015,77.2058405,28.5386319,77.2064873,28.538668,77.2069429,28.5386924,77.2071634,28.5390686,77.207158,28.5390945,77.207136,28.5392012,77.2071344,28.5392089,77.207111,28.5392981,77.2070625,28.5393554,77.2070362,28.5393865,77.2070143,28.5394124,77.2069838,28.5394485,77.2069657,28.5394647,77.2068632,28.5395567,77.2068426,28.5395752,77.206811,28.5395812,77.2064111,28.5396565,77.2062465,28.5396886,77.2061704,28.5397034,77.2059324,28.5397497,77.2058065,28.5397223,77.2058003,28.5397197",way/102803931,,,,,,,monument,Begumpur Mosque,,,,,attraction,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7200993,77.1538657,,Polygon,"77.1538657,28.7200993,77.1538627,28.7199935,77.1540889,28.7199935,77.1540889,28.7200517,77.1543755,28.7200491,77.1543725,28.7201893,77.154101,28.7201972,77.154095,28.7200967,77.1538657,28.7200993",way/103419928,,,,,,,ruins,Sheesh Mahal,,,,,attraction,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7210833,77.1541316,,Polygon,"77.1541316,28.7210833,77.1541363,28.7209758,77.1543437,28.72098,77.1543342,28.7210792,77.1541316,28.7210833",way/103419929,,,,,,,ruins,Water Tank,,,,,,,,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7212555,77.1541357,,Polygon,"77.1541357,28.7212555,77.1541363,28.7211246,77.1543248,28.7211246,77.1543156,28.7212594,77.1541357,28.7212555",way/103419930,,,,,,,ruins,Sheesh Mahal Pavilion,,,,,attraction,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5914153,77.2419228,,Polygon,"77.2419228,28.5914153,77.2419248,28.591317,77.2420387,28.5913188,77.2420366,28.5914172,77.2419228,28.5914153",way/103505909,,,,,,,monument,Nizamuddin Dargah,,,,,,,,Q2983384,wall,,,,,,,,,,,,place_of_worship,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5912997,77.242926,,Polygon,"77.242926,28.5912997,77.24293,28.5910967,77.2431572,28.5910932,77.2431493,28.5912997,77.242926,28.5912997",way/103505910,,,,,,,monument,Chaunsath Khamba,,,,,,,,Q5088366,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5893701,77.21044,,Polygon,"77.21044,28.5893701,77.2104577,28.589088,77.210765,28.5891029,77.2107472,28.5893851,77.21044,28.5893701",way/103602249,,,,yes,,,memorial,Safdarjung's Tomb,,,,,attraction,,,Q375624,,en:Safdarjung's Tomb,,,,,,,,,,,,,,,,,Grabmal Safdar Jangs,Гробниця Сафдарджанґа,صفدر جنگ کا مقبره,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6523048,77.2399392,,Polygon,"77.2399392,28.6523048,77.2399314,28.6521765,77.2401443,28.6521657,77.2403914,28.6521532,77.2403991,28.6522815,77.2401959,28.6522923,77.2399392,28.6523048",way/120396374,,,,yes,,,city_gate,Delhi Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5335418,77.1371611,,Polygon,"77.1371611,28.5335418,77.1368995,28.5334778,77.1369596,28.5332631,77.1372082,28.5333234,77.1371861,28.5334257,77.1371611,28.5335418",way/128836890,,,,,,,monument,Sultan Garhi Tomb,,,10:00-18:00,,,,,,,,,,,,,,,,,,place_of_worship,muslim,,,,,,,,,sufi,shrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5810105,77.2134368,,Polygon,"77.2134368,28.5810105,77.213407,28.5807549,77.2136968,28.5807288,77.2137266,28.5809844,77.2134368,28.5810105",way/132085689,,,,yes,,,tomb,Tomb of Najaf Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5930984,77.2435952,,Polygon,"77.2435952,28.5930984,77.2436777,28.5930985,77.2437119,28.5931362,77.2437127,28.5932001,77.2436715,28.5932329,77.2435894,28.5932312,77.2435604,28.5931975,77.2435576,28.5931337,77.2435952,28.5930984",way/163778520,,,,yes,,,monument,Sabz Burj,,,,,,,,Q41650552,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5936434,77.2201126,,Polygon,"77.2201126,28.5936434,77.220276,28.59367,77.2202457,28.5938135,77.2200823,28.5937869,77.2201126,28.5936434",way/163779658,,,,,,,monument,Shish Gumbad,,,,,,,http://competentauthoritydelhi.co.in/MonumentViewer.aspx?ID=16,Q22077087,,en:Shish Gumbad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5317306,77.2231861,,Polygon,"77.2231861,28.5317306,77.2232415,28.5314929,77.2233731,28.5315223,77.2233576,28.5316221,77.2238736,28.5317309,77.2239045,28.5316447,77.2240155,28.5316697,77.2239794,28.5318646,77.2238865,28.5318442,77.2238658,28.531885,77.2237936,28.5318646,77.2236982,28.5317853,77.2236156,28.5317535,77.2235124,28.5317377,77.2233731,28.5317739,77.2231861,28.5317306",way/204969641,,,,yes,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5058891,77.2657161,,Polygon,"77.2657161,28.5058891,77.2655495,28.5057757,77.2653654,28.5056711,77.2653816,28.5049079,77.2664389,28.5045997,77.2675987,28.5038697,77.2687422,28.5040356,77.2695622,28.5044291,77.2705763,28.5045381,77.2706464,28.5056711,77.2703174,28.5056663,77.2705871,28.5076098,77.2692547,28.5076762,77.2670161,28.5083493,77.2662015,28.5065385,77.2659224,28.5061651,77.2657161,28.5058891",way/204969698,,,,,,,yes,Adilabad Fort,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5937093,77.2501337,,Polygon,"77.2501337,28.5937093,77.2501591,28.5928434,77.2511572,28.5928619,77.2511373,28.5937289,77.2501337,28.5937093",way/220385654,,,,ruins,,,monument,Humayun's Tomb,,,,+91 11 2435 5275,,building,,Q189648,,hi:हुमायूँ का मकबरा,,,,,,,,,3,,,,,,,,,,مقبرہ ہمایوں,1570,,,Delhi,IN,whc,Delhi,Asia,India,IN,IN-DL,Hümayun türbəsi,হুমায়ুনের সমাধিসৌধ,Μαυσωλείο Χουμαγιούν,Tumba de Humayun,フマーユーン廟,ჰუმაუნის აკლდამა,델리의 후마윤 묘지,หลุมฝังพระบรมศพของจักรพรรดิหุมายูง,232bis,"(ii),(iv)",1993,Humayun's Tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.592388,77.2520308,,Polygon,"77.2520308,28.592388,77.2517628,28.5923855,77.2517657,28.5921465,77.2520337,28.592149,77.2520308,28.592388",way/220385656,,,,yes,,,archaeological_site,Babar's Tomb,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5931817,77.22013,,Polygon,"77.22013,28.5931817,77.2201425,28.5929546,77.2202537,28.5929554,77.220263,28.59283,77.2204583,28.5928411,77.2204477,28.5929834,77.2205772,28.5929909,77.2205767,28.59322,77.2203163,28.5932107,77.22013,28.5931817",way/220693076,,,,,,,monument,Bara Gumbad tomb and mosque,,,,,,,http://competentauthoritydelhi.co.in/MonumentViewer.aspx?ID=243,Q11914956,,en:Bara Gumbad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6271606,77.2165026,,Polygon,"77.2165026,28.6271606,77.216509,28.6270932,77.2164405,28.6270788,77.2163801,28.6270559,77.2163443,28.6270259,77.2163638,28.6270015,77.2163899,28.6270201,77.2164291,28.627043,77.2164813,28.6270574,77.2165221,28.6270645,77.2165563,28.6268584,77.2165938,28.6268669,77.2165781,28.6270648,77.2166206,28.6270651,77.2166674,28.6270615,77.2167281,28.6270453,77.2167411,28.6270781,77.2166761,28.6270942,77.2166194,28.6271034,77.2165738,28.6271029,77.2165642,28.6271642,77.2165026,28.6271606",way/223456540,,,,,,,monument,Samrat Yantra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6567153,77.2434965,,Polygon,"77.2434965,28.6567153,77.2437066,28.6567091,77.2437137,28.6568931,77.2433159,28.6569048,77.2433112,28.6567813,77.2434523,28.6567772,77.2434506,28.6567329,77.2434972,28.6567315,77.2434965,28.6567153",way/223903620,,,,yes,,,monument,Hamman,,,,,,,,,,,,Royal Bath,marble,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6141337,77.280382,,Polygon,"77.280382,28.6141337,77.2804152,28.6140861,77.2806504,28.6142123,77.2806172,28.6142599,77.280382,28.6141337",way/224253745,,,,,,,monument,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6087097,77.2450896,,Polygon,"77.2450896,28.6087097,77.2450241,28.608694,77.2449904,28.6086422,77.2450082,28.6085847,77.2450672,28.6085551,77.2451328,28.6085708,77.2451665,28.6086226,77.2451486,28.6086801,77.2450896,28.6087097",way/233262400,,,,yes,,,monument,Sher Mandal,,,,,,,,Q63929741,,en:Sher Mandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5910405,77.2184495,,Polygon,"77.2184495,28.5910405,77.2183695,28.591095,77.2182691,28.5910838,77.2182071,28.5910136,77.2182198,28.5909255,77.2182998,28.590871,77.2184002,28.5908822,77.2184622,28.5909524,77.2184495,28.5910405",way/243175581,,110003,,yes,,,tomb,Tomb of Muhammad Shah Sayyid,,,,,,,,Q41514848,,,,,,,,,,,,,,,,,,,,,,,,,New Delhi,IN,,,,,,,,,,,,,,,,,,,bing,Lodhi Garden,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5372645,77.1386578,,Polygon,"77.1386578,28.5372645,77.1377244,28.5357658,77.1356607,28.5360533,77.1346093,28.5331502,77.1343947,28.5325847,77.135145,28.5324827,77.1359541,28.5323726,77.1362723,28.5328863,77.1367031,28.5326818,77.1384862,28.5318353,77.1387007,28.5324386,77.1392552,28.5324512,77.1399453,28.5324669,77.1404565,28.5331879,77.1400633,28.5335131,77.1401346,28.534385,77.1411217,28.5352898,77.1397951,28.5367649,77.1395054,28.5369629,77.1386578,28.5372645",way/260131767,,,,,,,fort,Sultan Garhi,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6531799,77.2368731,,Polygon,"77.2368731,28.6531799,77.2372757,28.652522,77.2382473,28.6528606,77.2390392,28.6520859,77.2391324,28.6520071,77.2392565,28.6519883,77.2393759,28.6520177,77.2396244,28.6520092,77.2396119,28.6518588,77.2395797,28.6514911,77.240432,28.6514557,77.2407707,28.6514345,77.2412176,28.6508475,77.2433878,28.650828,77.2432943,28.6517178,77.2436812,28.6517006,77.2443469,28.6509001,77.2446681,28.6509702,77.2444601,28.6516057,77.2446361,28.6549322,77.2447622,28.6572297,77.2445933,28.658039,77.2439302,28.6587401,77.2432612,28.6593997,77.2411296,28.6606205,77.2409905,28.6605933,77.2404045,28.6605462,77.2397155,28.6605597,77.239307,28.659528,77.2385416,28.6589202,77.2379237,28.6581407,77.2370733,28.657907,77.2367232,28.6543672,77.2367245,28.6535257,77.2368731,28.6531799",way/264863907,,110003,,,fortress,,castle,Red Fort,Red Fort,,,+91 11 2327 7705,attraction,,,Q45957,,en:Red Fort,,,,,,,,,,,,,,,,,,,لال قلعہ,,,,Delhi,IN,whc,Delhi,Asia,India,IN,IN-DL,,লালকেল্লা,,,赤い城,,붉은 요새,,231rev,"(ii),(iii),(vi)",2007,,,,,Červená pevnost,قلعه قرمز,Benteng Merah,Pháo đài Đỏ,红堡,,,,,,,,,,,,,,,,,,,,,,,
28.6463274,77.2239715,,Polygon,"77.2239715,28.6463274,77.2240699,28.6462205,77.2241526,28.6462791,77.2240541,28.646386,77.2239715,28.6463274",way/265813743,,,,,,,archaeological_site,Ajmeri Gate,,,,,attraction,,,,,,,,,,,,ASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6671571,77.2286295,,Polygon,"77.2286295,28.6671571,77.228652,28.667082,77.2288043,28.6667653,77.2289218,28.6663875,77.2291414,28.6664376,77.2293886,28.6663922,77.2293376,28.6665287,77.2293274,28.6668629,77.2290914,28.66723,77.2288124,28.66723,77.2286295,28.6671571",way/265818322,,,,,,,archaeological_site,Kashmere Gate,,,,,attraction,,,Q1196073,,,,,,,,,ASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6610735,77.2360807,,Polygon,"77.2360807,28.6610735,77.2366177,28.6610592,77.23688,28.6613983,77.2363924,28.6616805,77.2362738,28.6615536,77.2365318,28.6614075,77.2363543,28.6611865,77.2361617,28.6612898,77.2360592,28.6612194,77.2360807,28.6610735",way/265824672,,,,,,,archaeological_site,,,,,,,,,,,,,,,,,cemetery,ASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6633671,77.2327422,,Polygon,"77.2327422,28.6633671,77.2327985,28.6632894,77.2330345,28.6634024,77.2330721,28.6633577,77.2331981,28.6634212,77.2333108,28.6634777,77.2332706,28.6635318,77.2333537,28.6635671,77.2333188,28.6636283,77.2327422,28.6633671",way/265824675,,,,,,,yes,Dara Shikoh Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5698722,77.2187982,,Polygon,"77.2187982,28.5698722,77.2191528,28.5698509,77.2191822,28.5702273,77.2188276,28.5702486,77.2187982,28.5698722",way/265831765,,,,,,,archaeological_site,Kale Khan ki Gumbad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5723494,77.2166288,,Polygon,"77.2166288,28.5723494,77.21663,28.5721329,77.2168742,28.5721339,77.216873,28.5723504,77.2166288,28.5723494",way/265831766,,,,,,,archaeological_site,Dariya Khan Lohani s Tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6530013,77.2384472,,Polygon,"77.2384472,28.6530013,77.2386443,28.6556758,77.2386054,28.6556771,77.2384071,28.6529905,77.23919,28.6522221,77.2399299,28.6521766,77.2399316,28.6522043,77.2392004,28.65225,77.2384472,28.6530013",way/320351009,,,,wall,,,citywalls,,,,,,,,,,,,,,,,,,,,,,,,,,redstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6595384,77.2397004,,Polygon,"77.2397004,28.6595384,77.2401794,28.660355,77.2412556,28.6604877,77.2430132,28.6593922,77.2437423,28.6586376,77.2437373,28.6585897,77.243781,28.6585536,77.2438495,28.6585528,77.2438678,28.6585671,77.2438895,28.6585871,77.24389,28.6586363,77.2438491,28.6586751,77.2437827,28.6586764,77.2437631,28.6586619,77.2430229,28.6594167,77.241123,28.6606054,77.2410049,28.6605797,77.2410207,28.6604873,77.2404299,28.6604117,77.2403751,28.6605291,77.240247,28.6605279,77.2396791,28.659555,77.2387957,28.6588821,77.238627,28.6561205,77.2386555,28.6561196,77.2388316,28.658867,77.2397004,28.6595384",way/320351010,,,,wall,,,castle_wall,,,,,,,,,,,,,,,,,,,,,,,,,,redstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6560671,77.2386234,,Polygon,"77.2386234,28.6560671,77.2386314,28.656225,77.238446,28.6562321,77.2382226,28.6562413,77.2382213,28.6562428,77.2382111,28.6562578,77.2381952,28.6562682,77.238176,28.6562724,77.2381563,28.6562699,77.2381393,28.656261,77.2381274,28.656247,77.2381226,28.6562301,77.2381254,28.6562129,77.2381356,28.6561979,77.2381516,28.6561875,77.2381522,28.6561869,77.2381239,28.6556757,77.2381228,28.6556756,77.2381058,28.6556666,77.2380939,28.6556527,77.2380891,28.6556358,77.238092,28.6556185,77.2381021,28.6556036,77.2381181,28.6555932,77.2381373,28.6555889,77.2381569,28.6555914,77.238174,28.6556004,77.2381858,28.6556144,77.2381861,28.6556151,77.238597,28.6555999,77.2386041,28.6557526,77.2383197,28.6557664,77.2383429,28.6560782,77.2384389,28.6560742,77.2386234,28.6560671",way/320351011,,,,yes,,12,citywalls,,,,,,,,,,,,,,redstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
